"","CASE_ID","STU_CITIZEN_NM","STU_ABOR_TSI_NM","SUBMISSION_METHOD","ENTRY_TYPE","ASSESSMENT_DECISION_NM","ASSESSMENT_OUTCOME_NM","LAST_COUNTRY_EDUCATION","PREFERENCE_NO","AVAIL_ORG_UNIT_NM","STUDY_MODE_CD","RETURNING_DEFERRAL","CURR_AVAIL_YR","CURR_STUDY_PERIOD","ORIG_AVAIL_YR","ORIG_STUDY_PERIOD","SPK_CAT_TYPE_CD","OFFER_RELEASED_FG","OFFER_OUTCOME_CD","OFFER_CONDITIONS"
"171554","1116179|531144|812990","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","","","Australia","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171562","1149141|531152|813005","Temporary Entry Permit","No","Online Application","","","","Australia","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"171570","1149152|531166|813026","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","No Decision","No Outcome Set","Australia","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171583","900532|531167|813027","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"171597","1149160|531177|813041","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"171615","870888|531180|813045","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"171629","1149168|531190|813058","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"171645","1149196|531228|813100","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"171662","1149198|531230|813105","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","No Outcome Set","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"171672","1148080|531238|813115","Temporary Entry Permit","Not Answered","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171681","1075728|531248|813130","Temporary Entry Permit","No","Online Application","Masters CW","Not Qualified","Not Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","N","$RES","Y"
"171706","953731|531253|813135","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","Y","2020","Mid Year Intake","2020","Start Year Intake","MCW","Y","$DEF","Y"
"171731","1149220|531264|813148","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","New Zealand","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"171738","1149222|531265|813149","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"171756","1138961|531266|813150","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171770","1149214|531276|813162","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","New Zealand","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$DEC","Y"
"171785","1149237|531288|813175","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"171803","1149235|531290|813177","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171813","1149244|531294|813181","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"171823","1149247|531301|813191","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"171842","1149258|531312|813211","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Pakistan","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"171853","1149185|531316|813219","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"171881","1149264|531318|813222","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171889","1149268|531323|813227","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"171907","1149270|531329|813233","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171917","1149356|531428|813367","Temporary Entry Permit","No","Online Application","","","","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"171923","1149388|531467|813426","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Mexico","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","N"
"171938","1149427|531511|813527","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"171947","1149449|531559|813600","Temporary Entry Permit","No","Online Application","","Qualified","Successful","","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","N"
"171959","1149463|531585|813644","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Japan","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"171968","1149463|531585|813645","Temporary Entry Permit","No","Online Application","","Not Qualified","No Outcome Set","Japan","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"171976","927255|531596|813657","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"171992","1149479|531611|813677","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"172003","872975|531640|813719","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"172018","1149502|531648|813728","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"172045","1149508|531658|813742","Temporary Entry Permit","Not Answered","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"172058","1149508|531658|813743","Temporary Entry Permit","Not Answered","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"172067","1113428|531660|813745","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"172085","1149512|531674|813765","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Vietnam","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"172098","1147225|531681|813774","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","India","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"172109","1149526|531711|813827","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"172123","1149533|531723|813846","Temporary Entry Permit","No","Online Application","Masters CW","Qualified","Successful","India","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"172150","861643|531726|813849","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"172169","1149537|531732|813860","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","","","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"172177","1149563|531759|813908","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","Australia","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"172193","1149567|531763|813914","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"172212","1149580|531774|813925","Temporary Entry Permit","No","Online Application","Masters CW","","","United Kingdom","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"172221","1149585|531781|813937","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","No Decision","No Outcome Set","","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"172234","1149587|531784|813944","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"172242","1149605|531807|813974","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"172255","1149063|531837|814022","Temporary Entry Permit","No","Online Application","Masters CW","Not Qualified","Not Successful","China (excludes SARs and Taiwan)","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"172267","1149634|531844|814032","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","United States of America","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"172281","1149638|531848|814039","Temporary Entry Permit","No","Online Application","","Qualified","Successful","","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","Y","","Y"
"172295","1149438|531869|814071","Temporary Entry Permit","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Philippines","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$DEF","N"
"172305","1149438|531869|814072","Temporary Entry Permit","No","Online Application","","Not Assessed","Higher Preference Successful","Philippines","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"172311","1149438|531869|814073","Temporary Entry Permit","No","Online Application","","Not Assessed","Higher Preference Successful","Philippines","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
